#LID	RA	Dec	35	38	41	42	45	48	51
-003506432	156.734	-36.4369	-99.999	-99.999	13.953	13.794	12.916	11.73	-99.999
-003506432	156.734	-36.4369	-99.999	-99.999	12.607	12.428	11.587	10.41	-99.999
-003415270	327.31	-33.9317	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-003407430	171.235	-35.1433	-99.999	11.748	12.422	12.061	11.219	10.008	-99.999
-003310593	233.57	-33.9403	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-003309314	206.519	-33.9417	12.354	11.322	12.131	12.102	11.455	10.33	-99.999
-003306979	156.861	-34.4906	-99.999	-99.999	12.73	12.63	11.915	10.66	-99.999
-003306913	155.659	-34.0064	-99.999	-99.999	12.063	12.022	11.42	10.32	-99.999
-003303337	103.702	-33.7447	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-003303169	100.709	-33.5822	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-003208831	189.62	-33.3847	-99.999	-99.999	12.813	12.694	12.007	10.78	-99.999
-003202069	74.6429	-32.1117	-99.999	-99.999	12.819	12.776	12.017	10.79	-99.999
-003112353	238.062	-32.0489	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-003111777	227.991	-32.2861	-99.999	-99.999	12.514	12.494	11.779	10.59	-99.999
-003100512	18.7717	-30.6058	-99.999	12.52	13.43	13.41	12.92	11.97	-99.999
-003100505	18.5892	-30.4689	-99.999	11.95	12.49	12.35	11.51	10.33	-99.999
-003100504	18.5675	-30.8122	-99.999	12.93	13.68	13.64	12.99	11.9	-99.999
-003100492	18.3562	-30.4219	-99.999	13.52	14.11	14.04	13.24	12.06	-99.999
-003100463	17.4833	-30.5472	-99.999	12.24	13.16	13.15	12.61	11.62	-99.999
-003100457	17.275	-30.8703	-99.999	12.97	13.43	13.3	12.4	11.2	-99.999
-003100434	16.4062	-31.0942	-99.999	12.24	12.7	12.57	11.64	10.46	-99.999
-003100410	15.5846	-30.6047	-99.999	12.47	12.75	12.47	11.33	10.04	-99.999
-003100402	15.21	-30.8725	-99.999	13.27	13.88	13.83	13.02	11.93	-99.999
-003018140	311.026	-29.9969	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-003009005	167.728	-31.6467	-99.999	11.748	12.292	11.934	10.936	9.654	-99.999
-003008774	162.928	-31.3408	-99.999	11.916	12.53	12.203	11.36	10.207	-99.999
-003008626	160.288	-30.7833	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-003008081	149.79	-30.9583	-99.999	-99.999	12.586	12.524	11.776	10.56	-99.999
-003003668	103.7	-30.2381	-99.999	12.626	13.271	13.207	12.309	11.177	-99.999
-003001121	44.2517	-30.4097	-99.999	-99.999	12.543	12.476	11.854	10.76	-99.999
-003000373	17.8596	-29.4911	-99.999	11.96	12.42	12.23	11.32	10.12	-99.999
-003000361	17.2437	-29.8469	-99.999	12.54	13.47	13.45	12.92	11.91	-99.999
-003000347	16.7367	-29.8797	-99.999	13.11	13.55	13.57	12.63	11.54	-99.999
-003000339	16.4842	-29.4692	-99.999	14.12	14.43	14.34	13.37	12.12	-99.999
-003000317	15.5062	-30.1297	-99.999	13.97	14.3	14.23	13.36	12.14	-99.999
-003000310	15.3817	-30.1578	-99.999	13.2	13.91	13.94	13.12	12.07	-99.999
-003000295	14.5929	-29.7953	-99.999	13.66	14.01	13.77	12.71	11.49	-99.999
-002910851	212.293	-30.2331	-99.999	-99.999	12.678	12.656	12.054	10.99	-99.999
-002908822	165.926	-29.6914	-99.999	11.921	12.605	12.324	11.451	10.256	-99.999
-002901725	66.8225	-29.1908	-99.999	-99.999	11.52	11.492	10.963	9.97	-99.999
-002900397	19.1	-28.4814	-99.999	12.87	13.71	13.67	13.13	12.12	-99.999
-002900390	18.6846	-28.4792	-99.999	13.54	14.1	14.09	13.37	12.24	-99.999
-002900383	18.4767	-28.3622	-99.999	12.47	13.34	13.29	12.75	11.78	-99.999
-002900377	18.1804	-28.99	-99.999	12.59	-99.999	13.38	12.78	11.77	-99.999
-002900345	17.1967	-28.4503	-99.999	12.93	13.26	12.98	11.86	10.56	-99.999
-002900336	16.9471	-28.56	-99.999	12.07	12.54	12.39	11.47	10.29	-99.999
-002900326	16.5479	-28.6828	-99.999	12.31	12.85	12.76	11.92	10.75	-99.999
-002900325	16.4767	-28.8942	-99.999	13.04	13.57	13.43	12.57	11.37	-99.999
-002900324	16.39	-28.7258	-99.999	13.29	13.97	13.94	13.2	12.05	-99.999
-002900313	16.0029	-29.0653	-99.999	13.4	13.63	13.42	12.3	10.97	-99.999
-002900300	15.4383	-28.5811	-99.999	12.23	12.94	12.97	12.25	11.2	-99.999
-002900283	14.7858	-28.4636	-99.999	13.59	14.2	14.17	13.37	12.3	-99.999
-002809945	198.235	-29.65	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-002809374	183.62	-29.5831	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-002800376	18.3912	-27.4886	-99.999	13.05	-99.999	13.7	12.92	11.89	-99.999
-002800329	16.0004	-27.9486	-99.999	12.06	12.59	12.4	11.55	10.39	-99.999
-002800320	15.7808	-27.52	-99.999	12.45	-99.999	13.32	12.74	11.76	-99.999
-002800306	14.87	-27.7989	-99.999	12.89	13.39	13.16	12.21	11	-99.999
-002708817	190.659	-28.1506	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-002702233	80.7562	-27.4025	12.339	11.339	11.936	11.603	10.64	9.372	-99.999
-002608918	180.286	-27.2467	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-002508291	162.975	-25.9658	-99.999	13.54	13.685	13.323	11.933	10.291	-99.999
-002506606	132.335	-26.2117	-99.999	-99.999	11.789	11.602	10.809	9.64	-99.999
-002408642	149.897	-24.8569	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-002401782	54.1142	-24.2025	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-002316310	308.008	-23.5433	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-002312603	239.613	-23.8392	-99.999	-99.999	14.157	14.12	13.409	12.23	-99.999
-002310879	195.866	-24.42	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-002207696	0	0	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-002205393	119.103	-22.4025	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-002203467	193.388	-22.8728	12.234	11.338	12.063	11.943	11.159	10.04	-99.999
-002200926	41.0542	-22.0325	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-002006008	310.702	-20.0114	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-002003741	193.841	-21.3625	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-002002583	128.058	-20.7406	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-001901422	95.2938	-19.2594	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-001900967	69.0787	-19.2794	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-001805778	312.105	-18.1997	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-001805550	299.708	-18.2003	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-001802065	118.154	-18.5886	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-001800821	65.6292	-17.9622	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-001700484	37.8508	-16.9842	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-001603882	217.725	-16.8094	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-001500560	48.5604	-14.8314	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999	-99.999
-001405037	276.272	-14.6497	10.987	10.002	11.002	10.902	10.259	8.98	-99.999
-001402678	132.983	-14.6522	12.699	11.724	12.422	12.201	11.352	10.163	-99.999
